2022-02-22 09:46:33,518 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:40)     - cal01:java.util.GregorianCalendar[time=1645490793478,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=33,MILLISECOND=478,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:33,518 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:43)     - cel01:495053715
2022-02-22 09:46:33,518 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:44)     - cel02:1922154895
2022-02-22 09:46:34,205 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:39)     - cal01:java.util.GregorianCalendar[time=1645490794157,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=34,MILLISECOND=157,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:34,206 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:40)     - cal01:java.util.GregorianCalendar[time=1645490794166,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=34,MILLISECOND=166,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:34,206 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:43)     - cel01:495053715
2022-02-22 09:46:34,206 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:44)     - cel02:1922154895
2022-02-22 09:46:35,073 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:39)     - cal01:java.util.GregorianCalendar[time=1645490795025,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=35,MILLISECOND=25,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:35,074 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:40)     - cal01:java.util.GregorianCalendar[time=1645490795034,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=46,SECOND=35,MILLISECOND=34,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 09:46:35,074 DEBUG [main] comn.LoggerManager (CalendarEx01Main.java:43)     - cel01:495053715
